seller_id,seller_state,total_orders,total_revenue,avg_review_score,late_orders,avg_delay_days,avg_delivery_days,total_freight,late_rate_pct
40ec8ab6cdafbcc4f544da38c67da39a,PR,2,117.8,5.0,0,-13.5,6.0,39.2,0.0
411f3b52d857390502ee4e4d5ceabc2d,SP,20,1734.11,4.06,2,-6.4,9.4,357.18,10.0
4125d9385a25e82d2f72d3a0fd55bc3f,SP,1,42.9,5.0,0,-4.0,8.0,18.4,0.0
412a4720f3e9431b4afa1476a1acddbe,SP,21,2058.1,4.24,1,-9.0,10.1,511.06,4.8
4170f6a9367e6b5d6401d03ce6d54569,DF,4,568.78,4.0,1,-0.5,24.2,93.03,25.0
417a1e6c7321084d2a0ae0d023cfad93,RS,1,48.9,5.0,0,-17.0,6.0,12.48,0.0
41958cbd3335433c8740300e8cd600d5,SP,1,32.99,5.0,0,-11.0,4.0,7.39,0.0
41ab63a91b8b264e8c8780368bf1dd5b,MG,11,2452.95,4.55,0,-23.3,16.9,297.87,0.0
41b14765bd56c8ad10971074380f9c0c,SP,8,395.5,4.62,0,-11.6,6.5,119.13000000000001,0.0
41b39e28db005d9731d9d485a83b4c38,SP,181,16181.56,4.19,9,-18.0,12.1,3773.45,5.0
41b86b552e54e3a7009596125aa8b167,SP,10,1595.3,4.3,0,-18.8,13.3,234.61,0.0
41c2bad7229b0c25e6becf179ebf63ff,RN,20,782.0,4.95,0,-16.0,4.3,189.92,0.0
41c9d3997dd3c072c31139dc5bb5761f,MG,3,998.8,4.33,0,-10.3,21.7,111.74000000000001,0.0
41da412d33e8da4f22baf55cb1bde82c,ES,15,862.9,4.67,0,-18.9,9.8,374.16,0.0
41e0fa5761c886a630994a55c12087e7,SP,5,423.6,5.0,0,-19.6,9.6,68.31,0.0
4200ddf1967c5e41e48db62bc6d4b5ac,SP,21,728.98,4.44,1,-11.0,10.1,476.41999999999996,4.8
4221a7df464f1fe2955934e30ff3a5a1,BA,5,849.5,4.8,0,-16.6,16.2,239.54,0.0
422be4cc81a457fdb46f47edeb968ae5,SP,1,239.9,5.0,0,-21.0,18.0,77.47,0.0
427165bf50f8ca07efc7bdc2bfcf1688,SP,5,1603.5,3.2,3,17.8,38.2,89.4,60.0
42b6488f5b8246d9141712abd4b1b693,PR,2,247.99,4.0,0,-13.0,7.5,41.81,0.0
42b729f859728f5079499127a9c2ef37,SP,101,4039.06,4.51,8,-7.9,7.5,1266.55,7.9
42bde9fef835393bb8a8849cb6b7f245,DF,34,7574.0,4.35,1,-14.6,9.9,767.37,2.9
42d4b7e70819438f5ada61c965e92d7e,GO,1,49.6,1.0,0,-2.0,21.0,51.18,0.0
42ef3192a9ff87a22d1867b74b3ee205,SP,23,1354.09,4.65,0,-11.0,8.9,301.88,0.0
42fa4ee7240e9b8eb4576358ec142ba7,RS,22,3935.6,4.81,0,-15.7,6.5,542.48,0.0
42fb44130ac3134cde8e35cf8ec7df25,SP,2,43.8,5.0,0,-14.0,5.5,25.48,0.0
430315b7bb4b6e4b3c978f9dfa9b0558,SP,19,2864.4,3.95,1,-14.4,13.2,550.16,5.3
4305fe92735c8a43d154ff6dd2b8d927,MG,17,2606.1,4.18,0,-10.6,11.2,393.54,0.0
431050a06a317f2b38168dec3dcd2b46,SP,10,1370.0,4.5,0,-14.1,8.5,206.15,0.0
431af27f296bc6519d890aa5a05fdb11,SP,115,12825.39,3.82,16,-7.2,16.9,2091.12,13.9
4324dd16853115efb0fd9d0d131ba6f4,SP,12,1226.25,4.08,1,-12.9,13.1,327.43,8.3
432c37c9dfba871172ec162e20118b8c,DF,44,2679.87,4.25,4,-11.6,14.1,934.93,9.1
432c67955c0acd1fd6b0b5d678766a71,SP,1,389.0,5.0,0,-48.0,6.0,60.65,0.0
43402bdf22aa2310e8f99e2f94f78628,SP,4,649.95,2.5,0,-34.5,16.0,187.15,0.0
4342d4b2ba6b161468c63a7e7cfce593,RJ,2,528.9,1.0,1,-6.5,15.0,34.54,50.0
436bf27f2f18474fc6047702e9f8a866,SP,1,29.9,5.0,0,-10.0,19.0,14.52,0.0
4371b634e0efc0e22b09b52907d9d469,SP,101,8652.66,4.48,7,-10.4,10.7,1516.89,6.9
43753b27d77860f1654aa72e251a7878,BA,1,23.9,5.0,0,-1.0,27.0,42.38,0.0
4391ea5c5990502176a1dcda44a2373d,RS,3,2349.0,4.67,0,-17.0,11.3,135.3,0.0
439a47cc365d6e3bd526812ea9de3c29,SP,8,1186.5,4.25,0,-11.2,6.8,224.43,0.0
43a1d4bab73b816e44ef4e4facd9f9b5,PR,1,189.9,4.0,0,-21.0,9.0,15.5,0.0
43a5d4a57af536fddc96d08be3afdfcb,MG,1,141.89,1.0,0,-18.0,11.0,37.239999999999995,0.0
43b2c864251aa0ce4030c746984e088a,DF,2,94.8,3.0,0,-9.0,5.5,34.52,0.0
43f8c9950d11ecd03a0304a49e010da6,SP,41,4249.59,4.56,2,-12.3,11.0,557.63,4.9
44073f8b7e41514de3b7815dd0237f4f,DF,142,18421.54,3.74,5,-16.0,12.7,3140.52,3.5
440dd6ab244315c632130ecfb63827b1,SP,91,13124.0,3.89,12,-11.3,16.2,2057.57,13.2
443d880f15cbd3572885e1d44bf2c478,SP,1,94.8,2.0,0,-14.0,12.0,30.2,0.0
4450bd8327d471c4a11a83d1445b1b62,SP,1,199.0,5.0,0,-21.0,7.0,15.56,0.0
446cc09cdbb130904da114e807dbec40,SP,3,252.8,4.67,0,-24.7,3.7,54.17,0.0
44717f64ec2a457979cf83c429077666,RS,2,107.0,5.0,0,-24.0,5.0,63.91,0.0
447d377bdb757058acb569025ee18a93,RS,1,64.99,5.0,0,-14.0,18.0,18.02,0.0
44ed138eca6214d572ce1d813fb0049b,RS,2,129.79,4.5,0,-9.0,8.0,56.01,0.0
44f091b5abab8018f682fce8124b85e5,SP,3,354.4,3.67,2,-0.3,14.7,34.78,66.7
45213867cefbf2cd4c6177e10216a951,SP,14,4955.42,3.86,1,-13.3,14.3,433.74,7.1
4559697a8f7e637227c2eeaed843baff,SP,39,3486.3,4.21,3,-12.5,12.5,703.22,7.7
455befea1bb853c75ccbca94cff26e5c,RJ,1,19.99,3.0,0,-38.0,12.0,22.06,0.0
455c5640e8c5bd1b2ee85c0158f85727,SC,8,6729.5,4.5,0,-22.9,14.6,457.39,0.0
455f46ef09a9e45667e2981df84b5cc2,SP,1,29.9,4.0,0,-2.0,13.0,18.31,0.0
457fe919b032a3f7dadba6fb92cf7855,SP,9,1104.89,4.78,0,-8.2,4.9,141.22,0.0
458c6fa920810ce2492da71bc26d9eec,SP,2,756.76,2.5,0,-10.0,25.0,105.61,0.0
458d868c9642f55f18f04e951a3fdde6,RS,2,2718.0,5.0,0,-19.0,17.0,104.75,0.0
45a3d05fb00435e52a28859dd03703b3,SP,1,1299.0,5.0,0,-5.0,25.0,24.79,0.0
45ba18c210d42734ec52c0c1c574e9ee,SP,34,5138.45,4.21,2,-11.6,7.0,921.45,5.9
45c20d94d9171b0bcfab3c955e47d67b,SP,4,129.46,4.5,0,-10.5,14.2,81.11,0.0
45d33f715e24d15a6ccf5c17b3a23e3c,SP,53,4787.54,4.28,3,-11.5,11.0,869.58,5.7
461ff5303b6c9c1a4a07f40c5aece516,PR,2,67.8,5.0,0,-15.5,8.0,36.26,0.0
466222e777149751370e7e98fb623b0c,RJ,1,87.9,5.0,0,-9.0,6.0,17.55,0.0
4677a5437afda5fa7140b927b07be1cc,PR,11,3415.7,4.36,1,-14.1,12.2,420.0,9.1
46dc3b2cc0980fb8ec44634e21d2718e,RJ,500,122116.11,4.29,29,-12.1,11.5,11370.25,5.8
46ef1a25845fc051c2998d878354810c,MG,5,250.41,4.4,0,-4.8,16.4,98.04,0.0
4736e9d642ef4257cd7622516931eb51,SP,16,1078.87,4.12,0,-14.5,4.4,370.9,0.0
47648caee88ccfe951fbb27fbf7b4cbe,SP,3,1564.99,3.67,1,-6.0,13.3,68.0,33.3
478bfe564db21eeb44386606aa30b650,MG,3,182.7,4.67,0,-13.7,13.3,48.1,0.0
47efca563408aae19bb7206c2d969ea9,PI,11,2562.9,4.36,0,-15.0,13.3,447.83,0.0
47f55702f598c7c6cc8458b0fbc1c49a,MG,1,75.0,5.0,0,-11.0,17.0,19.77,0.0
48162d548f5b1b11b9d29d1e01f75a61,SP,65,19870.19,4.03,1,-13.3,11.0,2035.06,1.5
4830e40640734fc1c52cd21127c341d4,SP,202,9828.11,4.24,10,-11.1,9.6,3063.81,5.0
48328ec9a579151d9cc6a86d4a59336c,RS,1,1099.0,2.0,0,-7.0,21.0,97.78,0.0
483ca627d131e18f988349b1655c0acd,SP,1,264.0,5.0,0,-5.0,15.0,19.73,0.0
48436dade18ac8b2bce089ec2a041202,SP,134,11971.1,4.1,10,-9.7,13.9,2869.11,7.5
485452467ff670447e84a8370c3fc898,SC,3,175.7,4.67,0,-15.3,13.7,139.74,0.0
4867209cb29b56b92893d7bde3ce8012,SP,1,150.0,4.0,0,-17.0,10.0,19.15,0.0
4869f7a5dfa277a7dca6462dcf3b52b2,SP,1117,227948.34,4.16,118,-11.1,14.6,19989.46,10.6
48985c61529077fa4f1e38bcff0f2ed3,RS,7,879.3,4.43,0,-21.4,10.0,148.07,0.0
48b6c3f4c6a93171da04b75313f2130f,SP,2,290.26,5.0,0,-9.0,24.0,37.8,0.0
48bad451945f5227341793478d6353ea,SP,3,307.0,4.0,1,-14.7,21.7,77.49,33.3
48e5ee06fb2dc74df1c711a9b6dfac2a,MG,1,57.0,5.0,0,-20.0,11.0,45.3,0.0
48e954b2da4f6a750c844173b347ed40,RS,2,397.8,4.5,0,-28.0,8.0,159.01,0.0
48efc9d94a9834137efd9ea76b065a38,PR,33,345.6,5.0,0,-24.5,10.5,320.40000000000003,0.0
48fb026ed7455a42f5d3e9390ed5088e,RJ,9,526.63,2.89,0,-15.1,11.2,191.68,0.0
49067458c68f7701fd334ce326accbe0,MG,15,961.3,3.67,0,-13.7,12.1,546.74,0.0
4917cee8d902e13428c3ec4b1ca6f315,SC,31,5103.9,4.16,1,-9.9,17.6,1074.44,3.2
491a5ada3aa1678414e990262c4bbdc1,SP,1,1420.0,5.0,0,-12.0,6.0,15.58,0.0
49383af7ab774e4e8f3000f49c83dc4b,SP,7,605.0,4.57,0,-13.3,7.3,219.37,0.0
4965a7002cca77301c82d3f91b82e1a9,SP,1,8.49,5.0,0,-13.0,6.0,7.87,0.0
497709c2976a8fa308730a2dec5b0726,SP,1,76.0,5.0,0,-2.0,5.0,18.04,0.0
4978a02ea9c8be7a9b5480680f40334e,SP,17,2339.62,3.53,0,-9.0,4.8,319.62,0.0
499185655c29ecfdbfe776ef7cf875b5,RS,1,89.0,4.0,0,-34.0,11.0,17.33,0.0
4992e76a42cb3aad7a7047e0d3d7e729,SP,54,2251.39,3.93,3,-10.6,7.5,1023.84,5.6
499ec63c58e51296c9cf57edcfe1c8a8,SP,5,365.0,4.8,0,-12.6,4.8,47.93,0.0
49cdc90518a4f82676b38b3c1aa43ff6,SP,5,1539.5,3.8,0,-11.0,5.4,82.61,0.0
49e7217cfe4e427191c378ec626d8737,MG,12,2868.8,4.08,0,-11.5,15.7,352.09000000000003,0.0
49f8d2ea7b718d0ce587d34207caf2b4,SP,1,149.9,5.0,0,-1.0,6.0,15.36,0.0
4a1917ef994878940e1fb03eeb787ad7,DF,2,768.0,3.0,0,-9.5,10.0,78.62,0.0
4a1f694197d05fe70026b016a7316b41,SP,14,952.67,4.57,1,-13.9,8.5,390.44,7.1
4a23adac87cf538689fa600d976f78b2,SP,3,405.0,4.33,0,-8.7,8.0,35.41,0.0
4a3ca9315b744ce9f8e9374361493884,SP,1726,198108.39,3.89,172,-9.4,14.1,35340.79,10.0
4a3ccda38b2129705f3fb522db62ca31,SP,62,15846.39,3.97,4,-11.2,13.0,1327.28,6.5
4a5b36211b1f51bf7eaa5c10a57fa483,RJ,1,139.19,5.0,0,-8.0,4.0,16.07,0.0
4a82168aaef173cbb6e46ae88728f919,PR,4,512.0,4.0,0,-13.8,6.2,100.39,0.0
4a82c4af97ffc0fb2dc26bfdc03b1842,MG,3,143.7,5.0,0,-15.0,12.3,67.2,0.0
4aba391bc3b88717ce08eb11e44937b2,BA,27,7456.78,4.0,4,-13.1,16.7,794.1,14.8
4aba6a02a788d3ec81c03137144d9a80,SC,1,89.9,5.0,0,-11.0,13.0,15.38,0.0
4b0fdb526525f9890eb145bf1534640e,SP,18,2518.9,4.06,0,-9.9,8.7,559.62,0.0
4b1eaadf791bdbbad8c4a35b65236d52,SP,5,960.09,2.6,1,-15.8,21.8,68.95,20.0
4b39558c138930b9e5489c93b6df5fe3,SE,4,1096.7,4.5,0,-13.8,12.2,132.4,0.0
4b5f66b7adcf57f1ecc0d3c07dd6b177,PR,23,6615.58,4.09,1,-14.8,13.8,776.35,4.3
4b90495391ac0bd181a80a459df1e718,RS,1,248.0,4.0,0,-39.0,11.0,18.11,0.0
4b9750c8ad28220fe6702d4ecb7c898f,SP,217,16017.38,4.36,13,-9.4,9.0,3391.91,6.0
4b98b0428fc1932cc2514ef9ce2505e6,SP,2,327.63,2.0,1,-4.5,22.5,35.8,50.0
4ba52dfeba874da5b9ee7b17c7494f04,SP,11,1463.0,4.36,1,-11.7,10.0,204.91,9.1
4bcec44888b30ba9001234c534716d3f,SP,5,146.0,4.6,0,-9.4,8.8,63.23,0.0
4bde6149c15cf7e177b36fa060dd6de8,RS,2,159.8,5.0,0,-47.5,10.5,32.66,0.0
4be6b962d83299498bae2190f95d6566,SP,10,369.9,4.0,1,-12.5,7.0,165.13,10.0
4be9ae93c4fc0f41713d71a4194ee1b3,MG,1,109.9,5.0,0,-7.0,11.0,27.07,0.0
4bf2f4ee540798a61f9636d12cd9cc80,SP,29,4995.56,4.14,0,-12.6,13.2,505.45,0.0
4bf658053d453036c70976bccb2c31b2,SP,2,1742.99,4.5,0,-8.5,24.0,81.57,0.0
4bfc7a4a1cf8d4d2121c27422d9e50b5,SP,25,7933.4,4.52,1,-9.8,7.6,1059.81,4.0
4c03b9dd4c11ee2cb35c96c49efc9420,SP,48,6513.6,4.11,1,-14.1,10.0,861.16,2.1
4c18691b6037662be2df78a765d98ab5,SP,62,3159.02,3.85,4,-11.1,8.8,1109.82,6.5
4c1c7281388a33dd06daac44f9fadbd1,SP,5,188.32,4.8,0,-16.4,8.4,81.59,0.0
4c2b230173bb36f9b240f2b8ac11786e,SP,255,14507.44,4.0,24,-8.0,12.4,4390.7699999999995,9.4
4c498c7345e89aebad651544829beca0,SP,45,4526.37,4.36,5,-8.8,10.4,575.14,11.1
4c4d546adf3c3868fe19c9ec6e9ffda9,PR,2,111.7,4.0,0,-14.5,6.5,45.39,0.0
4c60877808f4318ef1107fbeb8f89afa,SP,2,118.0,4.0,0,-9.0,14.5,32.63,0.0
4c61e37f664c3c88aff092aa5ac779d7,RJ,7,788.31,4.0,1,-4.0,15.4,119.86,14.3
4c8545742faaf58fafd5fd14d25d75cf,SP,4,3020.0,4.5,0,-14.2,9.5,196.31,0.0
4c8b8048e33af2bf94f2eb547746a916,SP,18,1708.04,3.5,2,-4.3,19.1,386.59,11.1
4cc43a222a0f94910728b62b97a8c5f8,SP,1,108.5,3.0,0,-12.0,14.0,12.26,0.0
4cc4fd4fdd406a85bbdc1f824b731bd7,PR,1,539.98,5.0,0,-14.0,8.0,31.24,0.0
4ce8b55b4bfa4659184e7becc1fba3f2,PR,2,290.77,3.0,0,-12.0,12.0,69.56,0.0
4cf490a58259286ada5ba8525ba9e84a,SP,7,1075.3,3.43,0,-17.9,24.3,142.55,0.0
4d0041cdbe51b4617d95c70b19decc74,MG,8,5235.2,4.5,0,-10.5,6.8,230.29,0.0
4d232b78ab7ef10393dc3807d827bc0d,MG,5,1475.0,4.4,0,-12.6,5.8,214.99,0.0
4d600e08ecbe08258c79e536c5a42fee,PR,7,3816.17,4.43,0,-27.9,12.4,142.96,0.0
4d6d651bd7684af3fffabd5f08d12e5a,SP,358,42605.5,4.25,14,-13.0,12.6,7697.88,3.9
4d9fea3499bdc22aa4da4e339365f215,SP,2,192.54,5.0,0,-19.5,12.5,30.2,0.0
4da0e408c99d2fdc2126dc9fce518060,PR,44,3089.92,4.41,0,-20.7,8.8,954.55,0.0
4dab98ca6cd6d3df586203cefd28a042,RS,1,154.9,5.0,0,-1.0,28.0,18.33,0.0
4dbd95a08b31ede5c82d3f861cb1ce1a,PR,4,370.78,4.75,0,-16.8,12.0,93.14,0.0
4dc2e811a1760953cb7c6a590b498943,SP,1,175.0,5.0,0,-9.0,6.0,24.84,0.0
4dc646b9b9e8e411ef48ba000ea3ac6f,SP,4,289.7,2.75,1,-7.0,11.2,63.56,25.0
4ddeb3e828550cddc8d45c8bc36ab2d1,SP,1,152.0,5.0,0,-11.0,7.0,12.45,0.0
4de6e4ba574aa9dfdc824bc44dc47fdd,PR,14,451.1,4.07,1,-18.4,8.9,253.32,7.1
4deebb3199eeafb282ae33229144f94b,SP,4,779.7,4.0,1,-2.5,10.0,141.79000000000002,25.0
4e06067cc08b3f41d837768d392c3ee3,MG,31,1055.72,4.13,1,-13.0,9.9,600.89,3.2
4e0d109ccfba9a1151c103049880c857,RJ,2,279.89,3.0,0,-15.5,18.5,67.84,0.0
4e17c65a516f69d023a2ae78b84f28d6,SP,61,7639.26,4.23,3,-22.1,13.0,1155.54,4.9
4e326052e5dbba8adcd512f3450a307e,SP,3,570.0,2.33,0,-11.0,17.7,85.96,0.0
4e42581f08e8cfc7c090f930bac4552a,SP,1,98.0,1.0,1,12.0,47.0,53.8,100.0
4e480be820e37de1444325ff358c9296,MG,1,430.3,5.0,0,-10.0,12.0,143.44,0.0
4e5725ba188db8252977a4f0227bd462,SP,21,1865.09,3.52,5,-2.0,20.5,364.27,23.8
4e6015589b781adaa5ce7f1892d06bb1,SP,3,684.0,3.67,0,-12.7,5.3,56.5,0.0
4e7c18b98d84e05cbae3ff0ff03846c2,SP,80,8889.9,4.23,3,-13.3,11.5,2772.34,3.8
4e85b538b0dad58852641540686d0e14,SP,4,531.97,3.75,2,-6.0,16.8,114.38,50.0
4e8dacf3d38f281ae26c3e0321d92d88,SP,8,2055.46,3.12,1,-14.4,11.5,140.57999999999998,12.5
4e922959ae960d389249c378d1c939f5,SP,411,45363.41,3.96,37,-12.9,14.1,7167.87,9.0
4e92348462c75b6c842b994ce84a0ed4,RS,1,69.9,5.0,0,-19.0,9.0,15.59,0.0
4ea2f12dbe91deeacd2c1e74f069a6e6,SP,4,210.2,4.75,0,-12.2,8.8,70.07,0.0
4eb61f060e7dcc1d5a80d806c35cc541,SP,7,1225.0,3.86,0,-12.6,6.4,145.24,0.0
4ebdc7e6cd6102a022dadc49156d4ea8,SP,29,989.6,3.79,1,-11.0,9.5,389.68,3.4
4eeb99008a0f59d2c7759c59f9a346eb,SP,2,1282.0,4.5,0,-12.5,7.0,38.95,0.0
4ef4c39cf3c24f326434cf0b2e48046a,SP,7,891.9,3.71,1,-5.7,13.0,124.46,14.3
4f0d637c1197fd65405ebd755ac9f86b,SP,2,199.8,5.0,0,-17.0,6.5,32.67,0.0
4f1f1c8666cdb6442f775c4e8caed465,MG,2,944.98,5.0,0,-14.0,19.5,125.41,0.0
4fae87d32467e18eb46e4a76a0a0b9ce,RS,1,100.9,5.0,0,-12.0,6.0,19.9,0.0
4fb41dff7c50136976d1a5cf004a42e2,BA,3,1230.0,4.0,1,33.0,66.3,66.77,33.3
4fe2f67634d00c021aa01f96b6f2d68e,PR,2,86.8,5.0,0,-21.0,10.5,32.04,0.0
5011f0d93373a4c5753adf58ca77af8d,SP,11,859.52,4.09,1,-8.2,10.5,363.67,9.1
503c1de08ae81a2d86f17951b204db55,SP,22,4906.99,4.41,1,-11.9,13.0,414.90999999999997,4.5
5058e8c1e82653974541e83690655b4a,SP,61,10434.04,3.28,7,-16.0,26.3,3411.01,11.5
5075aaa8404020ae6aa8bf4792099b41,MG,10,1572.88,3.9,0,-11.6,11.5,299.27,0.0
50770d25768b0486d89be26afca3108f,SP,6,171.77,4.0,1,-6.8,13.2,76.09,16.7
508808d438fe2ff972ed13bb8f4a82e2,SP,9,293.74,4.67,0,-9.7,4.3,134.1,0.0
50a7e551a7b3f8d37cd6e32d8bfbe5ea,SP,1,140.0,5.0,0,-4.0,12.0,27.96,0.0
50bf89f1349bc0409a268c3a49678009,SP,1,179.9,5.0,0,-26.0,9.0,102.57,0.0
50c9975695009e5e6473912e83a6d1da,MG,50,4034.3,3.94,7,-7.7,15.9,2919.83,14.0
51209b446b2073894bdc0face6c73ffc,ES,2,359.6,4.0,0,-17.0,9.5,79.28,0.0
512d298ac2a96d1931b6bd30aa21f61d,RJ,10,7352.04,4.6,0,-16.5,9.4,304.5,0.0
513a54369b6a8a6602fcb0e129c6d78d,SP,2,47.8,4.5,0,-5.5,3.0,14.86,0.0
5145090ab595c0d0b8557199f5701fbf,PR,4,1459.6,4.25,0,-25.5,15.2,197.85,0.0
5151aea44289d6c6b090ee31c2132508,SP,7,1315.3,1.83,0,-27.1,17.0,167.17,0.0
515d781150feed28a6ac091bb0e3cb8c,MS,6,1002.35,4.17,0,-24.2,9.3,152.37,0.0
5160d23075764e18e07c1f4a87fad743,SP,32,2459.8,4.47,0,-9.8,8.8,480.75,0.0
516e7738bd8f735ac19a010ee5450d8d,RJ,73,6501.19,4.64,2,-19.0,8.4,1457.21,2.7
51702dc2a3e106c76dbff722b5bf0726,SP,13,2705.1,4.31,0,-14.5,14.5,581.94,0.0
5194c22ed1f616ec0c0f33c571542879,MG,4,245.6,4.25,0,-11.2,12.0,80.85,0.0
519a7aa428f18d125a283cf8c014fdd6,SC,3,79.7,4.0,0,-15.7,7.0,73.1,0.0
51a04a8a6bdcb23deccc82b0b80742cf,SP,1,167.99,1.0,1,7.0,35.0,31.93,100.0
51e0557bc7b86de13e946c60ee91ce39,MG,1,45.8,5.0,0,-9.0,10.0,17.6,0.0
51e4e89242cbb846c2deff3dc015650e,RS,16,822.58,4.62,0,-16.0,8.8,353.17,0.0
51ed72984a04e5dd35c2b27e77179038,SP,7,1294.3,3.57,1,-9.7,16.0,198.93,14.3
51f108f62cb87d61918159902c8f8583,PR,3,303.73,4.33,0,-17.7,5.7,75.03,0.0
52092ddbd3a58c450a4459bf051b2287,SP,5,1172.66,4.2,0,-12.0,14.0,211.76999999999998,0.0
520b493b57809f446cb0a233bb3e25c7,SP,63,3758.89,4.29,1,-11.7,7.1,1094.67,1.6
522620dcb18a6b31cd7bdf73665113a9,PR,171,56631.39,3.92,15,-13.8,14.9,4586.91,8.8
5236605f4d4b0b3e4df85b850393fca0,SP,5,265.3,4.8,1,-6.0,10.2,82.18,20.0
52454f90d4c30c016768db02f88c1a74,SP,3,80.5,3.67,0,-8.3,12.3,67.17,0.0
52562a9f449c3dc3d53f5f5b9ed74903,RN,14,3266.6,4.79,0,-18.4,12.9,444.03999999999996,0.0
525e75a6fb1454a2325ab1734bcec221,SP,9,607.17,3.89,0,-13.0,6.0,112.22,0.0
5275ca25d0358ca73864e0ae41be1320,SP,4,409.6,4.75,0,-3.2,6.5,69.22,0.0
527801b552d0077ffd170872eb49683b,SP,90,17942.8,4.47,9,-11.3,12.6,2062.56,10.0
52831e5990d0771cb4951d6f12928167,SP,1,65.0,3.0,0,-10.0,5.0,13.12,0.0
528bcf6680c36dddf07620bd35b33a6f,SP,2,969.98,4.5,1,-4.5,20.5,43.86,50.0
528ce32f560edd11add4169f6a5b65be,SP,1,29.9,5.0,0,-13.0,2.0,9.27,0.0
52956b80ae65fda598f06f6b9943e7a9,PR,3,792.0,4.0,1,-7.3,24.7,66.85,33.3
52a50b42accf164f9f019941e5759d9b,SP,4,139.96,4.75,0,-3.5,5.0,57.059999999999995,0.0
52a52b9f656520e99716f5bc40f661c8,SP,7,783.1,4.0,0,-12.3,10.1,148.12,0.0
52ac6f920b7280e4c6d30dd94de6259b,PR,6,5657.3,3.67,0,-11.2,12.5,726.59,0.0
52b53f7061969fe471d119b6195da864,SP,1,90.0,5.0,0,-8.0,3.0,8.37,0.0
52bb00821bcdd358a5a5a27e1f6be5a1,SP,2,349.8,4.5,0,-9.0,15.5,38.629999999999995,0.0
52d76513f0c4d97f3b99570e2c94ee31,RS,18,6803.2,4.06,1,-16.5,10.0,789.96,5.6
52f0fe436a347ddad7ed5f9aa4e27eaa,SP,19,1525.24,3.74,2,-6.7,14.4,452.35,10.5
52f6f9f13ba19504c02781132a049e75,PR,1,199.0,2.0,0,-14.0,16.0,23.13,0.0
52f976b17ea7f2f087f56dcc419328f6,PR,6,7630.0,3.67,0,-16.7,9.8,862.65,0.0
52f9db5cfb423382a2fa5c9e39303202,SP,21,1218.78,4.29,0,-15.0,9.8,345.75,0.0
5305693ffae2d3463377b1f6fe67b15a,SP,1,93.56,5.0,0,-9.0,13.0,12.99,0.0
53088c75f948b48a7ece173ac17f0c12,RS,3,261.7,5.0,0,-13.7,10.7,54.53,0.0
530ec6109d11eaaf87999465c6afee01,PR,94,12682.11,4.34,1,-17.4,10.4,2597.05,1.1
53243585a1d6dc2643021fd1853d8905,BA,348,217940.44,4.19,12,-11.5,13.0,12856.58,3.4
53336f97ddbe53e2a617d07b17447b95,SP,1,599.5,5.0,0,-11.0,19.0,75.33,0.0
533d46c1b06970e99f09523a61df4972,SP,2,159.98,4.5,0,-10.0,16.0,32.64,0.0
5343d0649eca2a983820bfe93fc4d17e,SP,68,10546.46,3.96,7,-12.8,10.6,2526.49,10.3
534a01cc6df1e034e05c32028a291fa2,SP,5,235.59,4.4,0,-8.0,10.2,59.86,0.0
535bf14f36346c7f59d87cece104d70c,RJ,1,50.0,4.0,0,0.0,4.0,7.77,0.0
537eb890efff034a88679788b647c564,RJ,152,4690.99,4.29,6,-12.0,8.7,2461.27,3.9
538caafddff204241cecbf3a02e6b3cf,SP,8,128.4,2.75,3,-0.9,16.8,90.41,37.5
539ed9e19811677513447759be5eccfc,MG,2,77.73,3.0,0,-16.0,4.5,46.959999999999994,0.0
53b0300ca793f9834cd69c0678d35ee8,SP,5,1662.15,5.0,0,-14.4,5.6,137.31,0.0
53d00c40e32aeb924a84ce72b1af869d,SP,16,2057.95,4.38,2,-7.1,16.4,275.2,12.5
53e4c6e0f4312d4d2107a8c9cddf45cd,SP,453,29605.2,4.14,22,-13.1,11.7,9701.41,4.9
54065e9aef7e9e9c2dc23b7594db021a,RJ,12,7079.0,4.33,0,-22.8,11.8,242.78,0.0
54219883e72aad869adfb2a54b7bfa0f,SP,5,6750.0,3.2,0,-8.6,16.4,829.55,0.0
542917da124346b47ea1ac79a93ce454,PR,20,1323.8,4.15,1,-14.0,11.1,368.08,5.0
544863df86ed3b78a04e0820d41430ee,ES,1,23.9,5.0,0,-18.0,5.0,15.27,0.0
54583ab379489add547fe47b628db589,SP,10,2240.0,4.8,0,-6.2,4.6,151.08,0.0
54965bbe3e4f07ae045b90b0b8541f52,PR,72,10191.7,3.18,22,-3.3,25.8,2055.18,30.6
54a1852d1b8f10312c55e906355666ee,SP,197,16996.47,4.37,15,-11.0,11.0,3330.87,7.6
54aa8463e87776b5612f4bdc4bd5d4de,MG,7,649.3,3.86,0,-23.7,12.9,123.53,0.0
54c04bdb5ec46762f8f08c7e8f86ed4a,SC,17,3165.11,4.29,2,-9.9,15.6,447.5,11.8
55029529919c0123526150bd26ca8f20,MG,7,453.95,4.71,0,-14.4,8.4,134.88,0.0
553a440137d6e0cf776aee0bb83ac9f5,SP,2,144.8,1.0,1,-6.5,22.5,30.34,50.0
5563732abe64c3036cb97ad924128dd1,SP,2,404.0,4.5,0,-10.5,11.5,37.6,0.0
5566627eab3fe93fd6ee08798226101a,PR,5,85.5,4.4,0,-17.2,8.2,102.31,0.0
